0,1,2,3
157,2,7819,0.3125
526,1,7911,0.34375
5,2,7947,0.375
4,8,7996,0.40625
18884,1,8964,0.53125
16541,12,9002,0.90625
1243,1,9017,0.75
23,1,9176,0.5625
10,16,9233,0.59375
9913,8,9378,0.78125
6,16,9389,0.84375
10278,16,11210,0.9375
48,8,11215,0.875
76,1,11298,0.96875
3,2,17229,0.03125
5902,10,18397,0.0625
12116,2,23876,0.78125
27,8,24088,0.09375
2,8,24311,0.125
18334,14,25524,0.25
6198,4,32820,0.46875
3518,1,34218,0.625
13555,1,34313,0.1875
9,8,34368,0.15625
35287,2,34507,0.21875
47,2,36722,0.28125
9357,138,36763,0.8125
6591,18,36770,0.375
9278,16,36779,0.34375
12045,1,36877,0.5
6,8,36933,0.3125
70,32,37002,0.40625
12,8,37027,0.4375
173,1,37118,0.53125
7,1,37133,0.5625
3,2,37218,0.59375
8122,8,37335,0.84375
644,8,37423,0.65625
381,20,37484,0.71875
5014,1,37521,0.6875
11,1,37915,0.75
50,1,38012,0.875
71,2,38142,0.90625
102,1,38437,0.9375
5191,3,38455,0.96875
5,1,40581,1.0
34,1,1038,0.28125
8,1,1075,0.0625
10,21,1339,0.21875
11847,4,1407,0.09375
52,2,2407,0.25
15527,64,2459,0.9375
80,8,2608,0.125
2,1,2836,0.375
14590,256,2842,1.0
8,32,2920,0.03125
12,16,2970,0.15625
5532,2,3020,0.53125
3467,128,3128,0.8125
8883,89,3152,0.84375
13749,128,3272,0.96875
4552,32,3287,0.75
2964,19,3326,0.71875
46,4,3372,0.1875
322,16,3393,0.5625
82,25,3697,0.625
59,16,4042,0.59375
32,16,4085,0.3125
56,1,4121,0.4375
293,32,4166,0.6875
9330,128,4930,0.875
6,16,5514,0.34375
238,2,5546,0.46875
17849,1,5552,0.65625
28,4,5562,0.40625
11049,32,5590,0.90625
9676,30,5622,0.78125
81,8,5648,0.5
42,1,19922,0.03125
16057,10,20084,0.875
12145,8,25380,0.3125
700,8,26421,0.65625
120,2,27131,0.0625
28,2,27458,0.09375
43,13,38882,0.125
3,1,38932,0.15625
1162,1,39243,0.21875
16971,4,39385,0.6875
7,4,39481,0.1875
60,32,39502,0.25
310,4,39956,0.28125
21,32,40034,0.34375
8387,16,40087,0.59375
5897,128,40309,1.0
34,1,40687,0.375
3,4,40727,0.40625
81,2,41239,0.4375
48,16,41342,0.46875
5,7,41353,0.5
20947,8,41398,0.625
4323,128,41402,0.5625
290,18,41456,0.53125
4420,1,42207,0.9375
14252,16,42520,0.71875
9,1,42580,0.75
2783,32,43028,0.90625
9,1,43051,0.78125
1630,13,43121,0.8125
5,8,43149,0.84375
7777,19,43167,0.96875
39,2,5276,0.15625
12,1,5731,0.21875
1269,16,7402,0.34375
560,1,7949,0.1875
22544,26,8790,0.4375
41,1,8880,0.125
2,1,8906,0.09375
10534,16,8939,0.5625
55,8,9220,0.03125
18201,4,9232,0.5
43526,64,9273,1.0
6899,8,9374,0.53125
6,2,9492,0.25
11,20,9495,0.0625
170,2,9509,0.28125
12984,256,9557,0.375
13989,16,9650,0.46875
7657,32,9678,0.40625
26,2,9729,0.3125
11259,14,53615,0.875
80,8,54302,0.59375
45,16,56874,0.625
190,1,63858,0.65625
639,16,64986,0.75
8320,87,65110,0.78125
130,32,65143,0.71875
446,1,65161,0.6875
33,14,66082,0.8125
1694,1,66152,0.84375
9767,144,66246,0.96875
291,13,66637,0.90625
20,1,66681,0.9375
5945,128,15995,0.03125
139,5,16638,0.0625
762,2,19960,0.875
37,2,20284,0.09375
116,1,21183,0.125
7,32,22769,0.15625
92,1,22891,0.1875
5519,2,23039,0.40625
15071,2,31768,0.90625
100,16,31911,0.21875
13283,32,42529,0.3125
389,4,43038,0.25
29398,2,43151,0.84375
1564,16,43310,0.28125
50,1,43633,0.34375
43023,2,43698,0.375
113,1,43880,0.4375
43,2,44225,0.46875
36,10,45796,0.5
8895,12,47607,0.53125
2285,1,47644,0.9375
29,32,47816,0.5625
5,4,52730,0.59375
3701,1,55736,0.625
14,4,56081,0.65625
7511,64,56173,0.71875
38015,16,56353,0.8125
91,16,56444,0.6875
11,1,56491,0.75
16420,64,56508,0.78125
23,1,56906,0.96875
102,2,57080,1.0
3263,6,7536,0.03125
18712,32,8080,0.21875
480,2,8572,0.0625
2529,32,8585,0.6875
397,1,8996,0.5
55,1,9011,0.09375
12,8,9231,0.125
515,2,9335,0.1875
15852,128,9404,0.34375
58,1,9628,0.15625
17497,128,10481,1.0
74,32,11692,0.25
603,1,11776,0.40625
20321,2,11948,0.4375
25,64,12067,0.28125
61,1,12096,0.3125
653,4,12130,0.375
79,4,13353,0.46875
2882,8,13462,0.5625
49,14,13908,0.53125
31,2,14107,0.59375
15,16,14141,0.625
8,2,15080,0.65625
20,1,15093,0.71875
18,1,15198,0.75
9289,32,15393,0.96875
48,1,15471,0.78125
1145,32,15904,0.875
53,2,16161,0.8125
73,1,16195,0.84375
46887,6,20541,0.9375
11,8,20646,0.90625
7,4,2384,0.0625
35,32,2413,0.25
15483,32,2498,1.0
2839,4,2534,0.625
9197,128,2543,0.96875
57,1,2650,0.40625
20732,2,4439,0.84375
18,8,4515,0.15625
45,2,4798,0.34375
7724,8,4888,0.9375
9058,32,4950,0.71875
3524,1,5810,0.75
21,5,8514,0.1875
586,14,8613,0.5625
8,1,8670,0.03125
469,4,8700,0.6875
8840,8,8975,0.59375
13,1,9022,0.09375
30,16,9093,0.21875
34,8,9121,0.28125
6612,1,9159,0.53125
15287,1,9314,0.5
19495,1,10761,0.78125
16,4,11215,0.125
9187,9,11399,0.65625
7214,32,12852,0.90625
151,1,12948,0.4375
10120,1,12979,0.8125
53,33,14416,0.375
37,16,14436,0.3125
22679,1,16159,0.875
428,4,16433,0.46875
21178,256,7182,1.0
12,128,7280,0.15625
13,4,7315,0.03125
107,16,7340,0.0625
30805,64,7740,0.28125
57,8,7904,0.09375
14969,56,8038,0.875
492,1,8065,0.125
491,19,8124,0.1875
2,16,9197,0.21875
42,4,9366,0.25
25,8,73750,0.3125
11539,8,73784,0.53125
8495,32,74887,0.4375
25,1,74920,0.34375
1105,19,75472,0.59375
15,15,75491,0.375
38,2,75516,0.40625
13,4,76328,0.46875
6022,128,76850,0.5
31,1,76940,0.5625
16783,29,77360,0.9375
15555,65,77502,0.90625
10469,128,77528,0.96875
15991,64,77745,0.8125
45,4,77763,0.625
10,1,78003,0.65625
31,1,78011,0.6875
299,8,78044,0.71875
82,4,78106,0.75
30,1,78163,0.78125
13604,8,78231,0.84375
16,8,20894,0.03125
8,28,20913,0.0625
2,1,20966,0.09375
15851,16,21054,0.15625
7480,10,21094,0.3125
2,16,22311,0.125
42,8,22980,0.1875
50,64,23038,0.25
11,1,23051,0.21875
87,4,23063,0.28125
18732,1,23188,1.0
24,2,23297,0.34375
9869,2,23312,0.8125
34,6,24777,0.375
1415,8,24895,0.5
6976,32,24942,0.5625
105,8,24971,0.40625
311,8,25083,0.46875
28,16,25103,0.4375
19,8,25189,0.53125
35,4,25303,0.59375
363,1,25915,0.75
65,17,26523,0.625
9514,32,26613,0.65625
47,4,26704,0.6875
79,1,26725,0.71875
19645,1,26759,0.96875
25,1,26865,0.78125
14,13,26972,0.84375
191,4,27040,0.875
12349,32,27200,0.9375
11024,16,27243,0.90625
8825,8,32132,0.75
22199,1,32314,0.25
16152,1,32773,0.84375
26047,2,32993,0.71875
15322,241,33730,0.9375
2708,32,37094,0.03125
7,5,38418,0.0625
8,1,44710,0.09375
31,8,47148,0.125
91,1,47189,0.15625
9,38,47256,0.1875
68,3,47280,0.21875
4373,1,47479,0.78125
35720,8,47645,0.34375
21,4,47955,0.28125
58,8,48500,0.3125
14788,64,49368,0.625
108,4,49389,0.5
46,32,49518,0.375
35,16,49766,0.40625
16812,32,49993,0.4375
2,1,50003,0.46875
5455,16,50024,0.59375
508,2,50221,0.6875
238,4,50289,0.53125
14019,8,50327,0.5625
141,1,50402,0.65625
37,1,52801,0.8125
22440,1,52861,0.875
33240,8,53075,1.0
7855,256,53088,0.96875
11,16,53540,0.90625
9480,3,6549,0.46875
13,1,6618,0.03125
7,4,6638,0.25
29850,8,7214,0.65625
6,8,7252,0.125
9385,1,7401,0.84375
7,32,7476,0.1875
2,128,7500,0.40625
91,16,7530,0.4375
12564,16,7777,0.625
10769,1,8084,0.71875
6792,128,8224,0.9375
189,1,8245,0.5625
22465,3,8414,0.90625
14209,128,8560,0.96875
6503,17,8649,0.8125
11,4,8770,0.09375
10075,1,9421,0.5
40,1,9474,0.3125
2297,8,9576,0.59375
127,1,9791,0.375
158,1,10041,0.34375
47,31,10547,0.53125
13,1,11546,0.15625
16918,27,11641,0.875
8602,256,11685,1.0
107,1,11971,0.28125
15428,4,12032,0.78125
5,1,12075,0.21875
517,3,12112,0.75
23,32,12230,0.6875
13,32,12324,0.0625
7510,8,19844,0.6875
8,1,20528,0.03125
10,16,20575,0.125
19,16,21358,0.3125
7189,4,21422,0.625
37,1,21647,0.4375
13106,1,21725,0.78125
10,1,23377,0.09375
3,16,23441,0.21875
3,1,23630,0.0625
9,8,23703,0.1875
19451,32,31962,0.53125
481,8,32039,0.75
28,1,32471,0.375
6811,37,32490,0.90625
7681,8,33149,0.65625
9303,256,33517,0.96875
229,8,33600,0.5625
149488,1,33654,1.0
23,1,33757,0.34375
71,1,33769,0.46875
11895,114,33791,0.9375
193,1,33800,0.5
6695,128,33808,0.875
4138,7,33866,0.71875
9,1,33899,0.28125
6,4,34621,0.15625
1219,1,34634,0.59375
9635,1,34685,0.84375
935,2,34950,0.8125
3,4,34968,0.25
30,13,34988,0.40625
14847,128,8689,0.96875
15,1,8788,0.03125
15972,16,8937,0.625
9542,4,9014,0.90625
17,1,9263,0.0625
3350,4,9702,0.75
23,32,10455,0.09375
430,2,11001,0.125
108,8,11444,0.3125
7,8,16567,0.15625
22518,2,18300,0.25
409,32,20113,0.5
41,32,25469,0.1875
68,1,29087,0.21875
6,1,29399,0.28125
92,1,30480,0.34375
146,32,31148,0.40625
16,4,31849,0.4375
11183,128,31870,0.375
5778,1,32089,0.65625
40,1,32355,0.46875
5258,9,32689,0.9375
174,4,32782,0.5625
27,8,32886,0.53125
19,4,33195,0.59375
11474,8,34771,0.71875
6903,42,35128,0.8125
190,19,35577,0.6875
4906,8,35625,0.78125
10690,256,35853,1.0
43,8,39794,0.84375
1,8,39809,0.875
68,1,2610,0.03125
1564,26,2680,0.0625
7580,32,3201,0.5
14969,64,3325,0.125
46,17,3784,0.09375
201,1,3793,0.15625
807,1,5061,0.1875
9351,44,7366,0.84375
24,16,37195,0.21875
28323,128,37418,1.0
47,1,37555,0.25
338,29,37653,0.28125
21221,1,37698,0.34375
7126,4,37804,0.71875
74,26,38332,0.3125
4,1,38515,0.375
18594,20,38817,0.6875
8106,128,39012,0.4375
8663,16,39717,0.59375
18,4,40013,0.40625
7876,17,40090,0.53125
88,32,40652,0.46875
23008,1,40800,0.65625
16,2,41139,0.5625
5976,16,41572,0.625
22,5,44723,0.75
353,4,47391,0.78125
4,16,47570,0.8125
3,12,51101,0.875
44,1,51734,0.90625
14977,1,53178,0.96875
100,1,53228,0.9375
88,1,46852,0.25
7453,32,49132,0.1875
3,4,49237,0.03125
158,2,49403,0.21875
3,23,49444,0.0625
3845,1,50045,0.125
6,8,50473,0.09375
9,8,50477,0.15625
58,8,51403,0.28125
7553,32,52026,0.78125
100,2,52105,0.3125
829,8,52253,0.34375
7596,1,52607,0.375
6034,113,54921,0.71875
1025,32,55047,0.75
10,4,55052,0.40625
9,1,55209,0.4375
33,4,55325,0.46875
71,1,55419,0.5
16211,256,55462,1.0
35,4,55586,0.53125
6,16,56806,0.5625
282,1,57042,0.59375
951,8,57135,0.8125
47,6,57763,0.625
3,8,57842,0.65625
39,1,57869,0.6875
109,1,57892,0.84375
8327,8,60749,0.9375
38,1,60794,0.875
5,1,60813,0.90625
21,14,60924,0.96875
29,4,30435,0.03125
49,32,32084,0.0625
5491,4,32644,0.75
86,1,32998,0.65625
6,1,33192,0.09375
9575,8,33245,0.8125
10,1,33338,0.125
7961,32,33932,0.6875
555,1,34182,0.34375
30,1,34459,0.15625
287,62,34851,0.71875
607,8,34905,0.1875
244,16,34959,0.21875
31,16,35342,0.3125
4,1,35357,0.25
5212,1,35378,0.28125
9608,4,35452,0.375
13030,29,36041,0.5
11880,64,36074,0.53125
8108,2,36162,0.40625
128,1,36239,0.5625
2,4,36605,0.4375
19,1,36678,0.46875
48,1,36793,0.59375
19,4,36806,0.625
41,8,36831,0.78125
13078,231,36934,1.0
40,8,36972,0.84375
11,2,37467,0.875
8,64,39665,0.90625
505,4,39851,0.96875
101,28,40026,0.9375
45,26,11303,0.03125
72,1,11452,0.0625
4,2,11513,0.09375
73,2,12415,0.125
3263,6,12687,0.15625
18712,32,13231,0.625
480,2,13723,0.75
2529,32,13736,0.21875
397,1,14147,0.25
55,1,14162,0.1875
12,8,14382,0.28125
515,2,14486,0.3125
15852,128,14555,1.0
58,1,14779,0.34375
17497,128,15632,0.78125
74,32,16843,0.375
603,1,16927,0.40625
20321,2,17099,0.5625
25,64,17218,0.4375
61,1,17247,0.46875
653,4,17281,0.5
79,4,18504,0.53125
2882,8,18613,0.59375
49,14,19059,0.65625
31,2,19258,0.6875
15,16,19292,0.71875
8,2,20231,0.8125
20,1,20244,0.84375
18,1,20349,0.875
9289,32,20544,0.90625
48,1,20622,0.9375
1145,32,21055,0.96875
56,1,4065,0.125
5139,64,4095,0.8125
7265,163,4128,0.9375
7046,1,4439,0.28125
20494,1,4468,0.40625
3362,8,4515,0.34375
118,4,5079,0.59375
4795,32,5156,0.75
42,2,5187,0.53125
14,3,5222,0.5625
39744,32,5383,0.84375
1,8,5444,0.3125
20,1,5546,0.25
2,4,5593,0.0625
17,8,5640,0.4375
6864,16,7238,0.78125
14942,1,7267,0.15625
10891,128,7317,0.96875
2970,2,7564,0.5
23,16,7702,0.1875
6222,2,7821,0.375
9434,79,8157,0.875
9,4,8170,0.03125
5,1,8180,0.09375
795,1,8553,0.625
7573,4,8651,0.71875
18347,32,8667,0.90625
9825,1,10398,0.6875
113,8,10439,0.21875
51,1,10458,0.46875
21685,256,10533,1.0
637,64,10555,0.65625
5,8,1791,0.03125
19,1,2170,0.0625
171,1,2939,0.09375
5529,13,2947,0.125
16281,1,3183,0.65625
74,1,3386,0.4375
11353,2,7516,0.84375
18617,43,7637,0.96875
14,17,7656,0.15625
5,64,7806,0.1875
675,32,7973,0.875
36,1,7997,0.21875
41,2,8069,0.25
371,2,8190,0.28125
4440,4,8219,0.78125
4500,16,8899,0.53125
26,8,8916,0.3125
30,32,8931,0.71875
10636,4,8964,0.40625
47,1,9051,0.34375
2,16,9183,0.375
46,14,10810,0.46875
4982,1,11333,0.625
13,32,11427,0.5
5128,256,11430,1.0
140,1,12059,0.6875
22,38,12086,0.5625
13,5,12130,0.59375
6755,125,12204,0.90625
1,1,12219,0.75
5,8,12291,0.9375
13808,8,12307,0.8125
207,8,27403,0.03125
11440,4,27534,0.5
17,4,27562,0.0625
30235,8,27847,0.1875
1446,32,28102,0.125
29,8,28176,0.09375
108,40,28203,0.15625
32220,32,28252,0.625
4890,1,28748,0.875
18012,4,29213,0.34375
7,16,29243,0.21875
6833,4,29289,0.75
20379,8,29322,0.9375
9957,64,29363,0.90625
40,1,29412,0.25
24177,1,29438,0.46875
2994,128,29538,0.96875
395,1,29834,0.28125
9543,8,29899,0.375
7,1,29998,0.3125
16,16,30042,0.40625
5,1,30414,0.4375
30,17,30785,0.53125
270,1,31017,0.65625
39,2,31123,0.5625
1117,1,31311,0.59375
16,1,31423,0.6875
45,16,31476,0.71875
23,16,31551,0.78125
574,16,31593,0.8125
17,32,31671,0.84375
15891,256,32582,1.0
12139,32,102527,0.4375
8880,142,102647,0.125
20,4,102658,0.03125
11,16,102702,0.0625
21,4,102856,0.09375
6620,5,103890,0.25
55,1,103987,0.15625
5,1,104060,0.1875
86,8,104227,0.21875
82,16,110401,0.28125
16759,16,110487,0.6875
179,8,110523,0.3125
95,1,110696,0.34375
16939,1,110720,0.40625
11164,16,110782,0.375
7325,1,135126,0.46875
11929,4,135211,0.53125
23,4,135275,0.5
10950,4,135341,0.71875
13,16,135407,0.5625
10477,128,136481,0.90625
137,1,136535,0.59375
15,4,136876,0.625
4616,8,137047,0.8125
48,4,137162,0.65625
61,13,137922,0.75
6,1,138664,0.78125
10,1,138778,0.84375
8948,64,139178,0.9375
14250,1,139256,0.875
19565,16,143896,0.96875
7851,2,144617,1.0
35813,16,6575,0.21875
17422,3,6728,0.71875
9609,4,6879,0.15625
11462,8,6918,0.0625
49,128,7154,0.03125
6,2,7171,0.09375
14,3,7192,0.125
21,23,7673,0.1875
6993,32,7785,0.28125
234,1,7817,0.25
5,16,11478,0.3125
9584,128,11546,0.65625
15,6,11562,0.34375
7175,16,12564,0.375
12833,8,12599,0.5625
4535,15,12603,0.78125
17,32,12910,0.40625
17,1,13304,0.4375
12,16,14071,0.46875
21463,1,14161,0.53125
54,2,14186,0.5
22740,64,14231,0.9375
15780,256,14261,1.0
158,32,14273,0.59375
4,46,14492,0.625
562,1,14547,0.6875
23,3,14996,0.75
24,4,15113,0.8125
177,1,15125,0.84375
8015,8,15839,0.90625
6616,128,15896,0.96875
14675,3,16084,0.875
7457,22,2620,0.125
33,5,3094,0.0625
17,1,3140,0.03125
24,1,3639,0.09375
16901,256,3753,1.0
23,1,3801,0.15625
15,1,3813,0.1875
5,4,3981,0.21875
9,8,5124,0.25
5,32,5146,0.28125
258,2,5167,0.5625
9183,16,5287,0.75
160,32,5459,0.3125
52,2,5502,0.34375
6590,64,5973,0.375
11777,1,6164,0.53125
2,1,6218,0.40625
9553,64,6331,0.8125
19422,1,14756,0.46875
6,4,15531,0.4375
6,4,15627,0.5
9686,219,18218,0.9375
28,4,18237,0.59375
16793,32,18422,0.65625
31,1,18522,0.71875
4,2,18574,0.625
9,8,18605,0.6875
9086,32,19217,0.78125
6976,4,30320,0.84375
116,32,37333,0.875
14,16,39131,0.90625
381,2,43683,0.96875
73,2,256504,0.3125
2217,2,256602,0.4375
4,4,256735,0.09375
173,1,256817,0.40625
4588,3,256845,0.65625
17028,16,256886,0.75
7,1,259730,0.03125
8,1,259760,0.0625
10918,1,259794,0.8125
16696,12,259818,0.90625
96,32,260381,0.34375
13547,8,260400,0.875
12297,30,260459,0.9375
48,1,260500,0.21875
128,16,260650,0.375
10450,28,260665,0.59375
11506,4,260843,0.5625
11764,2,260927,0.6875
5722,1,261101,0.78125
63,12,261117,0.28125
9135,128,261174,1.0
6,4,261322,0.125
11267,2,261575,0.71875
22,16,261603,0.15625
56,16,262577,0.25
7136,16,263010,0.625
9183,1,263054,0.46875
14273,8,263142,0.84375
27,16,263490,0.1875
15038,3,263537,0.53125
17845,32,263541,0.96875
9477,29,263801,0.5
8033,8,3839,0.09375
8171,1,3860,0.40625
9,1,4099,0.03125
4260,7,4335,0.78125
38,21,4370,0.0625
23035,2,4443,0.8125
32,32,6817,0.125
170,8,6977,0.28125
39,8,7330,0.15625
4612,16,7341,0.59375
26,1,7373,0.1875
7381,32,7431,0.875
20,8,7447,0.21875
688,64,8227,0.25
4514,32,8371,0.3125
10,16,8611,0.34375
3,1,9614,0.375
10002,128,9640,0.96875
11346,16,9655,0.65625
12,16,9820,0.4375
5,8,9846,0.46875
6,37,10051,0.5
72,18,10063,0.53125
13058,1,10334,0.75
108,1,10426,0.5625
8711,16,10464,0.6875
2,4,10487,0.625
1563,16,10526,0.84375
392,3,10595,0.71875
4,7,10613,0.90625
33,5,10918,0.9375
20255,8,10999,1.0
31,19,2603,0.03125
31,27,3248,0.0625
18518,8,3387,0.6875
127,2,3607,0.5
948,16,3725,0.09375
11212,2,16723,0.34375
11656,143,17291,0.90625
3,4,17528,0.125
11,32,17654,0.15625
8,1,17814,0.1875
33,2,17833,0.21875
208,16,18598,0.46875
692,2,18750,0.5625
6599,8,19442,0.3125
63,34,19579,0.25
10749,98,19807,0.65625
25,32,19828,0.28125
20863,32,19854,0.375
8116,1,19871,0.4375
7,20,19935,0.40625
7,4,20018,0.53125
105,1,20267,0.59375
19255,256,20316,1.0
5,4,21306,0.625
8,1,22529,0.71875
14132,32,26551,0.875
1,32,27149,0.75
10125,4,28495,0.78125
43,64,32267,0.8125
13003,8,35716,0.84375
10,1,37439,0.9375
20,8,38970,0.96875
42,1,9190,0.03125
6709,8,9222,0.125
6238,1,11945,0.25
6,4,12094,0.0625
17,8,12259,0.09375
15278,4,12281,0.1875
19,1,12365,0.15625
157,1,17787,0.21875
38765,128,17837,0.90625
1130,1,19155,0.5
33,1,22196,0.28125
4,14,22372,0.3125
8864,1,25725,0.34375
14695,32,25773,0.40625
259,8,25844,0.375
14,2,26268,0.4375
6250,4,26439,0.46875
28,1,29683,0.53125
6,1,29993,0.5625
4,4,30493,0.59375
4205,128,31554,0.625
17792,28,31922,0.6875
18,1,32034,0.65625
11089,8,32082,0.75
36,8,33104,0.71875
7,8,33286,0.78125
31316,88,37229,1.0
13,3,37336,0.8125
6021,2,37416,0.84375
53,16,37622,0.875
81,4,41010,0.9375
11,1,41310,0.96875
6,8,7365,0.375
33,15,7582,0.125
15133,1,7692,0.875
41,15,7928,0.40625
59,128,8191,0.96875
22,1,8279,0.4375
31019,40,8421,1.0
46,7,17847,0.09375
97,4,18072,0.34375
380,32,18121,0.8125
4,1,18215,0.0625
14,1,18314,0.28125
330,2,18649,0.5625
2467,8,18893,0.9375
6,1,19180,0.03125
6669,1,19211,0.6875
176,1,19237,0.46875
248,32,21689,0.75
287,12,21698,0.71875
339,2,23805,0.53125
16267,8,24027,0.65625
275,32,24219,0.78125
38,39,24394,0.5
9,8,24736,0.15625
12311,1,30057,0.1875
11,1,30192,0.3125
8825,2,30688,0.625
47,1,30893,0.21875
304,64,31056,0.84375
140,6,31652,0.59375
32368,6,32162,0.90625
129,1,36947,0.25
1023,1,3287,0.59375
4,64,3501,0.03125
1189,2,3609,0.40625
24142,1,5431,0.6875
19,1,6137,0.21875
29,4,6206,0.25
12,4,6296,0.1875
10071,8,6406,0.90625
26,16,6485,0.5
56,39,67403,0.78125
69,2,67411,0.5625
48,4,67431,0.3125
10983,4,67687,0.53125
3,1,67706,0.0625
66,1,67721,0.375
17143,128,67880,0.96875
8,2,72512,0.09375
8044,1,72574,0.71875
109,8,72601,0.4375
54,1,72642,0.28125
56,3,72716,0.65625
35,1,72761,0.34375
17716,4,72782,0.75
5,4,72815,0.15625
17484,128,73340,1.0
9808,128,73368,0.9375
159,1,73374,0.46875
3,1,73387,0.125
37,26,73437,0.8125
315,16,73861,0.875
335,2,73981,0.625
547,10,80548,0.84375
34,1,4188,0.375
6592,45,4251,0.90625
7,1,4268,0.125
52,2,6898,0.3125
4,32,7383,0.09375
82,32,8763,0.8125
41,2,9308,0.25
114,1,9320,0.625
266,32,10049,0.84375
12191,128,10114,0.96875
20603,256,10302,1.0
7298,1,10901,0.71875
3,8,11176,0.15625
11254,8,11236,0.5
401,1,11264,0.4375
4,32,12194,0.0625
48,1,12219,0.40625
19179,1,12322,0.53125
19482,4,13108,0.75
310,8,13126,0.6875
831,2,13178,0.28125
94,8,13230,0.46875
616,32,13280,0.875
8277,64,13438,0.9375
4,2,13827,0.03125
62,1,13877,0.34375
5,2,13932,0.1875
1295,3,14255,0.78125
117,1,14606,0.59375
169,1,14832,0.5625
35,1,15052,0.21875
9729,42,16332,0.65625
20,1,2971,0.03125
9900,128,3341,0.40625
6,1,3710,0.0625
451,16,4121,0.09375
18091,30,4141,0.1875
137,24,4186,0.15625
24,8,4325,0.125
109,8,4362,0.21875
4067,22,4850,0.65625
52,1,7439,0.25
15,1,7585,0.28125
51,2,7631,0.3125
32768,28,7807,0.4375
101,128,7819,0.34375
265,12,7897,0.46875
9249,32,13687,0.5625
14738,2,13848,0.84375
6239,16,33344,0.375
9616,32,37438,0.90625
8,16,37805,0.5
6,8,38029,0.53125
78,16,38210,0.59375
4,32,47181,0.625
30,1,47227,0.6875
6,4,47422,0.71875
17330,16,49810,0.875
13974,16,49927,0.9375
105,1,50281,0.8125
12,1,50305,0.75
26312,32,50336,0.96875
36,8,50438,0.78125
127,16,50508,1.0
17216,256,36370,1.0
33,2,36919,0.03125
34,4,36947,0.0625
396,16,43739,0.71875
1838,4,44062,0.46875
21072,128,44135,0.90625
294,5,44853,0.09375
4115,2,44978,0.625
15756,73,45085,0.125
18,20,46451,0.15625
1,32,47011,0.1875
65,16,49548,0.21875
7,1,50378,0.25
11794,64,50551,0.34375
12,1,51300,0.28125
109,1,51500,0.3125
5145,6,52464,0.40625
124,8,54044,0.375
282,32,54101,0.5
5651,8,57349,0.84375
52,32,57841,0.4375
12,32,58812,0.53125
19,1,59072,0.5625
3969,33,59244,0.59375
17947,32,60011,0.65625
6,10,61260,0.6875
15395,5,61791,0.8125
56792,4,62225,0.78125
35,8,62363,0.75
10,2,68320,0.875
2,8,69367,0.9375
231,1,69713,0.96875
187,16,11885,0.71875
18927,4,11949,0.75
160,1,12069,0.375
12,3,12076,0.3125
26,6,12245,0.21875
12498,2,12569,0.78125
9,12,12661,0.4375
2,16,12705,0.03125
130,1,12852,0.15625
9,32,12866,0.0625
3858,1,12891,0.5
158,1,13159,0.34375
16,2,13178,0.25
135,8,13196,0.65625
210,1,13348,0.125
2371,52,13394,0.90625
121,8,13429,0.5625
11262,256,13458,1.0
202,4,13777,0.6875
124,3,13866,0.46875
31724,1,13889,0.28125
9589,16,13959,0.96875
17606,4,14110,0.84375
772,16,14153,0.875
7011,1,14196,0.59375
29,8,14464,0.53125
48,1,14885,0.1875
279,8,14890,0.8125
6,1,14908,0.09375
95,16,14951,0.625
25,2,15068,0.40625
23551,8,15252,0.9375
213,1,3435,0.125
10355,4,3677,0.28125
20,1,3845,0.15625
28,8,3985,0.25
534,2,4411,0.09375
94,1,4461,0.0625
10200,1,4924,0.21875
13881,32,4967,0.1875
11,3,5120,0.03125
89,4,6136,0.3125
757,1,6263,0.34375
10354,123,6324,0.75
8265,3,6371,0.59375
10490,2,6488,0.375
9261,16,6537,0.40625
210,8,9075,0.4375
10245,170,13464,1.0
49,39,13543,0.46875
16133,2,13584,0.53125
566,1,13623,0.5625
20469,25,13670,0.5
211,4,17294,0.625
48,16,17353,0.65625
35,1,17428,0.6875
63,16,17586,0.71875
14833,8,18488,0.78125
21,1,18577,0.8125
10653,16,19159,0.84375
7,1,20533,0.875
21,1,20807,0.90625
6412,4,21448,0.9375
24,1,21799,0.96875
410,8,81098,0.875
53,8,81113,0.03125
3854,1,81407,0.71875
100,22,93356,0.0625
373,8,95623,0.25
33,1,95883,0.09375
11593,2,97153,0.6875
13,4,97830,0.125
67,4,97842,0.1875
947,32,97867,0.8125
8,1,97900,0.15625
182,12,98008,0.28125
8,2,98035,0.21875
18385,2,98088,0.75
24,7,98109,0.34375
6,8,98127,0.3125
82682,8,98402,0.78125
239,1,98469,0.40625
7370,256,98652,0.65625
109,4,98799,0.4375
8114,16,98816,1.0
10,16,98828,0.375
67,2,99551,0.84375
16,1,100047,0.46875
11,1,101724,0.5
484,1,101761,0.5625
12,16,101923,0.53125
40,1,102455,0.625
117,1,102519,0.59375
4945,4,102681,0.9375
3041,32,104259,0.90625
37,16,105297,0.96875
31,1,24373,0.03125
8973,2,131243,0.4375
6910,8,131320,0.375
19,16,131342,0.0625
1,2,132339,0.09375
30535,4,132649,0.15625
19307,1,132662,0.125
351,4,141625,0.1875
7403,8,142387,0.3125
2,1,142406,0.21875
6,2,142576,0.25
11,32,142700,0.28125
27931,1,142711,0.34375
12900,22,142757,0.40625
18,4,142782,0.46875
198,1,142861,0.5
13575,8,142943,0.84375
13124,2,143115,0.53125
13,64,143490,0.5625
